,vendas,acessos,data,gmv,tipo,parceiro
10089,1,1,2019-03-24,14.51,Padrão,parceiro430
10090,1,1,2019-03-24,5.98,Padrão,parceiro550
10091,1,1,2019-03-24,3.94,Padrão,parceiro431
10092,1,1,2019-03-24,42.79,Padrão,parceiro355
10093,1,1,2019-03-24,21.4,Padrão,parceiro364
10094,1,1,2019-03-24,62.32,Padrão,parceiro438
10095,1,1,2019-03-24,12.97,Padrão,parceiro25
10096,1,1,2019-03-24,5.7,Padrão,parceiro298
10097,1,1,2019-03-24,22.0,Padrão,parceiro201
10098,1,1,2019-03-24,19.44,Padrão,parceiro479
10099,1,1,2019-03-24,12.45,Padrão,parceiro571
10100,1,1,2019-03-24,79.95,Padrão,parceiro514
10101,1,1,2019-03-24,61.41,Padrão,parceiro300
10102,1,1,2019-03-24,0.09,Padrão,parceiro365
10103,1,1,2019-03-24,11.58,Padrão,parceiro136
10104,1,1,2019-03-24,12.07,Padrão,parceiro595
10105,1,1,2019-03-24,0.0,Padrão,parceiro328
10106,1,1,2019-03-24,5.61,Padrão,parceiro281
10107,1,1,2019-03-24,18.1,Padrão,parceiro587
10108,1,1,2019-03-24,37.31,Padrão,parceiro162
10109,1,1,2019-03-24,11.18,Padrão,parceiro39
10110,1,1,2019-03-24,3.08,Padrão,parceiro77
10111,1,1,2019-03-24,47.16,Padrão,parceiro475
10112,1,1,2019-03-24,50.63,Padrão,parceiro254
10113,1,1,2019-03-24,4.01,Padrão,parceiro126
10114,1,1,2019-03-24,4.28,Padrão,parceiro114
10115,1,1,2019-03-24,20.51,Padrão,parceiro115
10116,1,1,2019-03-24,3.52,Padrão,parceiro202
10117,1,1,2019-03-24,8.51,Padrão,parceiro373
10118,1,1,2019-03-24,37.0,Padrão,parceiro4
10119,1,1,2019-03-24,18.48,Padrão,parceiro589
10120,1,1,2019-03-24,5.15,Padrão,parceiro65
10121,1,1,2019-03-24,68.79,Padrão,parceiro183
10122,1,1,2019-03-24,25.32,Padrão,parceiro304
10123,1,1,2019-03-24,6.05,Padrão,parceiro516
10124,1,1,2019-03-24,0.0,Padrão,parceiro521
10125,1,1,2019-03-24,98.05,Padrão,parceiro367
10126,1,1,2019-03-24,37.13,Padrão,parceiro396
10127,1,1,2019-03-24,26.18,Padrão,parceiro252
10128,1,1,2019-03-24,3.32,Padrão,parceiro5
10129,1,1,2019-03-24,6.67,Padrão,parceiro143
10130,1,1,2019-03-24,21.9,Padrão,parceiro184
10131,1,1,2019-03-24,6.19,Padrão,parceiro21
10132,1,1,2019-03-24,2.93,Padrão,parceiro476
10133,1,1,2019-03-24,7.24,Padrão,parceiro203
10134,1,1,2019-03-24,24.42,Padrão,parceiro216
10135,1,1,2019-03-24,7.42,Padrão,parceiro66
10136,1,1,2019-03-24,38.95,Padrão,parceiro586
10137,1,1,2019-03-24,53.57,Padrão,parceiro322
10138,1,1,2019-03-24,3.33,Padrão,parceiro599
10139,1,1,2019-03-24,17.99,Padrão,parceiro376
10140,1,1,2019-03-24,34.46,Padrão,parceiro186
10141,1,1,2019-03-24,8.41,Padrão,parceiro518
10142,1,1,2019-03-24,2.21,Padrão,parceiro207
10143,1,1,2019-03-24,2.76,Padrão,parceiro414
10144,1,1,2019-03-24,14.52,Padrão,parceiro471
10145,1,1,2019-03-24,29.78,Padrão,parceiro472
10146,1,1,2019-03-24,5.48,Padrão,parceiro600
10147,1,1,2019-03-24,29.59,Padrão,parceiro398
10148,1,1,2019-03-24,2.49,Padrão,parceiro370
10149,1,1,2019-03-24,19.28,Padrão,parceiro554
10150,1,1,2019-03-24,10.23,Padrão,parceiro137
10151,1,1,2019-03-24,66.93,Padrão,parceiro132
10152,1,1,2019-03-24,14.61,Padrão,parceiro549
10153,1,1,2019-03-24,72.24,Padrão,parceiro200
10154,1,1,2019-03-24,37.14,Padrão,parceiro446
10155,1,1,2019-03-24,31.51,Padrão,parceiro250
10156,1,1,2019-03-24,28.72,Padrão,parceiro41
10157,1,1,2019-03-24,59.82,Padrão,parceiro557
10158,1,1,2019-03-24,10.0,Padrão,parceiro406
10159,1,1,2019-03-24,171.33,Padrão,parceiro256
10160,1,1,2019-03-24,12.17,Padrão,parceiro457
10161,1,1,2019-03-24,13.57,Padrão,parceiro499
10162,1,1,2019-03-24,15.69,Padrão,parceiro534
10163,1,1,2019-03-25,206.38,Padrão,parceiro267
10164,1,1,2019-03-25,6.19,Padrão,parceiro400
10165,1,1,2019-03-25,9.64,Padrão,parceiro118
10166,1,1,2019-03-25,447.78,Padrão,parceiro119
10167,1,1,2019-03-25,4.28,Padrão,parceiro427
10168,1,1,2019-03-25,11.9,Padrão,parceiro435
10169,1,1,2019-03-25,31.2,Padrão,parceiro103
10170,1,1,2019-03-25,7.14,Padrão,parceiro23
10171,1,1,2019-03-25,9.84,Padrão,parceiro606
10172,1,1,2019-03-25,35.2,Padrão,parceiro428
10173,1,1,2019-03-25,13.46,Padrão,parceiro570
10174,1,1,2019-03-25,32.14,Padrão,parceiro313
10175,1,1,2019-03-25,11.85,Padrão,parceiro58
10176,1,1,2019-03-25,13.33,Padrão,parceiro590
10177,1,1,2019-03-25,22.86,Padrão,parceiro67
10178,1,1,2019-03-25,86.13,Padrão,parceiro508
10179,1,1,2019-03-25,6.23,Padrão,parceiro615
10180,1,1,2019-03-25,29.6,Padrão,parceiro68
10181,1,1,2019-03-25,100.19,Padrão,parceiro308
10182,1,1,2019-03-25,74.15,Padrão,parceiro372
10183,1,1,2019-03-25,6.73,Padrão,parceiro402
10184,1,1,2019-03-25,134.07,Padrão,parceiro336
10185,1,1,2019-03-25,19.03,Padrão,parceiro108
10186,1,1,2019-03-25,41.38,Padrão,parceiro180
10187,1,1,2019-03-25,75.9,Padrão,parceiro577
10188,1,1,2019-03-25,4.61,Padrão,parceiro572
10189,1,1,2019-03-25,16.71,Padrão,parceiro429
10190,1,1,2019-03-25,30.95,Padrão,parceiro542
10191,1,1,2019-03-25,10.26,Padrão,parceiro352
10192,1,1,2019-03-25,8.96,Padrão,parceiro363
10193,1,1,2019-03-25,12.24,Padrão,parceiro134
10194,1,1,2019-03-25,4.75,Padrão,parceiro431
10195,1,1,2019-03-25,42.76,Padrão,parceiro189
10196,1,1,2019-03-25,28.81,Padrão,parceiro441
10197,1,1,2019-03-25,20.61,Padrão,parceiro242
10198,1,1,2019-03-25,39.91,Padrão,parceiro364
10199,1,1,2019-03-25,8.84,Padrão,parceiro444
10200,1,1,2019-03-25,42.25,Padrão,parceiro438
10201,1,1,2019-03-25,1.76,Padrão,parceiro190
10202,1,1,2019-03-25,23.18,Padrão,parceiro298
10203,1,1,2019-03-25,40.65,Padrão,parceiro474
10204,1,1,2019-03-25,4.8,Padrão,parceiro571
10205,1,1,2019-03-25,20.7,Padrão,parceiro395
10206,1,1,2019-03-25,10.75,Padrão,parceiro551
10207,1,1,2019-03-25,5.68,Padrão,parceiro138
10208,1,1,2019-03-25,4.06,Padrão,parceiro366
10209,1,1,2019-03-25,0.76,Padrão,parceiro612
10210,1,1,2019-03-25,2.57,Padrão,parceiro587
10211,1,1,2019-03-25,57.05,Padrão,parceiro191
10212,1,1,2019-03-25,18.44,Padrão,parceiro162
10213,1,1,2019-03-25,20.22,Padrão,parceiro39
10214,1,1,2019-03-25,73.67,Padrão,parceiro357
10215,1,1,2019-03-25,5.62,Padrão,parceiro588
10216,1,1,2019-03-25,196.53,Padrão,parceiro254
10217,1,1,2019-03-25,42.37,Padrão,parceiro442
10218,1,1,2019-03-25,10.94,Padrão,parceiro114
10219,1,1,2019-03-25,12.84,Padrão,parceiro115
10220,1,1,2019-03-25,11.4,Padrão,parceiro373
10221,1,1,2019-03-25,0.0,Padrão,parceiro515
10222,1,1,2019-03-25,47.02,Padrão,parceiro194
10223,1,1,2019-03-25,27.41,Padrão,parceiro4
10224,1,1,2019-03-25,35.22,Padrão,parceiro116
10225,1,1,2019-03-25,12.3,Padrão,parceiro282
10226,1,1,2019-03-25,26.45,Padrão,parceiro65
10227,1,1,2019-03-25,10.21,Padrão,parceiro516
10228,1,1,2019-03-25,0.0,Padrão,parceiro521
10229,1,1,2019-03-25,10.0,Padrão,parceiro396
10230,1,1,2019-03-25,1.85,Padrão,parceiro5
10231,1,1,2019-03-25,6.19,Padrão,parceiro143
10232,1,1,2019-03-25,17.14,Padrão,parceiro184
10233,1,1,2019-03-25,27.14,Padrão,parceiro21
10234,1,1,2019-03-25,11.1,Padrão,parceiro573
10235,1,1,2019-03-25,25.71,Padrão,parceiro255
10236,1,1,2019-03-25,31.8,Padrão,parceiro205
10237,1,1,2019-03-25,8.14,Padrão,parceiro72
10238,1,1,2019-03-25,36.84,Padrão,parceiro273
10239,1,1,2019-03-25,16.9,Padrão,parceiro476
10240,1,1,2019-03-25,1.34,Padrão,parceiro484
10241,1,1,2019-03-25,45.76,Padrão,parceiro203
10242,1,1,2019-03-25,8.04,Padrão,parceiro317
10243,1,1,2019-03-25,1.41,Padrão,parceiro54
10244,1,1,2019-03-25,7.52,Padrão,parceiro329
10245,1,1,2019-03-25,76.57,Padrão,parceiro216
10246,1,1,2019-03-25,80.9,Padrão,parceiro73
10247,1,1,2019-03-25,12.67,Padrão,parceiro204
10248,1,1,2019-03-25,10.0,Padrão,parceiro597
10249,1,1,2019-03-25,6.66,Padrão,parceiro599
10250,1,1,2019-03-25,8.0,Padrão,parceiro376
10251,1,1,2019-03-25,14.48,Padrão,parceiro56
10252,1,1,2019-03-25,4.26,Padrão,parceiro276
10253,1,1,2019-03-25,47.5,Padrão,parceiro186
10254,1,1,2019-03-25,14.03,Padrão,parceiro526
10255,1,1,2019-03-25,28.16,Padrão,parceiro518
10256,1,1,2019-03-25,11.31,Padrão,parceiro335
10257,1,1,2019-03-25,21.1,Padrão,parceiro9
10258,1,1,2019-03-25,6.79,Padrão,parceiro207
10259,1,1,2019-03-25,9.04,Padrão,parceiro130
10260,1,1,2019-03-25,2.74,Padrão,parceiro414
10261,1,1,2019-03-25,20.95,Padrão,parceiro359
10262,1,1,2019-03-25,11.55,Padrão,parceiro472
10263,1,1,2019-03-25,0.0,Padrão,parceiro326
10264,1,1,2019-03-25,5.7,Padrão,parceiro600
10265,1,1,2019-03-25,8.24,Padrão,parceiro398
10266,1,1,2019-03-25,2.84,Padrão,parceiro370
10267,1,1,2019-03-25,126.44,Padrão,parceiro554
10268,1,1,2019-03-25,28.06,Padrão,parceiro137
10269,1,1,2019-03-25,93.25,Padrão,parceiro132
10270,1,1,2019-03-25,120.97,Padrão,parceiro555
10271,1,1,2019-03-25,90.77,Padrão,parceiro249
10272,1,1,2019-03-25,26.56,Padrão,parceiro360
10273,1,1,2019-03-25,39.58,Padrão,parceiro361
10274,1,1,2019-03-25,11.3,Padrão,parceiro260
10275,1,1,2019-03-25,0.0,Padrão,parceiro41
10276,1,1,2019-03-25,18.06,Padrão,parceiro557
10277,1,1,2019-03-25,28.89,Padrão,parceiro270
10278,1,1,2019-03-25,275.77,Padrão,parceiro256
10279,1,1,2019-03-25,2.1,Padrão,parceiro271
10280,1,1,2019-03-25,2.85,Padrão,parceiro609
10281,1,1,2019-03-25,14.65,Padrão,parceiro168
10282,1,1,2019-03-25,23.76,Padrão,parceiro499
10283,1,1,2019-03-25,9.51,Padrão,parceiro534
10284,1,1,2019-03-25,2.08,Padrão,parceiro460
10285,1,1,2019-03-26,71.38,Padrão,parceiro119
10286,1,1,2019-03-26,15.51,Padrão,parceiro100
10287,1,1,2019-03-26,18.64,Padrão,parceiro507
10288,1,1,2019-03-26,51.12,Padrão,parceiro103
10289,1,1,2019-03-26,0.95,Padrão,parceiro606
10290,1,1,2019-03-26,32.38,Padrão,parceiro428
10291,1,1,2019-03-26,26.57,Padrão,parceiro161
10292,1,1,2019-03-26,23.2,Padrão,parceiro570
10293,1,1,2019-03-26,167.89,Padrão,parceiro58
10294,1,1,2019-03-26,10.11,Padrão,parceiro362
10295,1,1,2019-03-26,43.16,Padrão,parceiro308
10296,1,1,2019-03-26,4.55,Padrão,parceiro510
10297,1,1,2019-03-26,937.26,Padrão,parceiro121
10298,1,1,2019-03-26,67.38,Padrão,parceiro122
10299,1,1,2019-03-26,6.19,Padrão,parceiro159
10300,1,1,2019-03-26,44.32,Padrão,parceiro403
10301,1,1,2019-03-26,102.01,Padrão,parceiro240
10302,1,1,2019-03-26,13.33,Padrão,parceiro577
10303,1,1,2019-03-26,34.67,Padrão,parceiro611
10304,1,1,2019-03-26,92.02,Padrão,parceiro295
10305,1,1,2019-03-26,6.9,Padrão,parceiro607
10306,1,1,2019-03-26,14.9,Padrão,parceiro352
10307,1,1,2019-03-26,10.25,Padrão,parceiro363
10308,1,1,2019-03-26,10.66,Padrão,parceiro550
10309,1,1,2019-03-26,13.71,Padrão,parceiro441
10310,1,1,2019-03-26,7.11,Padrão,parceiro242
10311,1,1,2019-03-26,7.86,Padrão,parceiro556
10312,1,1,2019-03-26,14.25,Padrão,parceiro381
10313,1,1,2019-03-26,446.1,Padrão,parceiro61
10314,1,1,2019-03-26,9.29,Padrão,parceiro190
10315,1,1,2019-03-26,5.0,Padrão,parceiro25
10316,1,1,2019-03-26,3.8,Padrão,parceiro479
10317,1,1,2019-03-26,18.07,Padrão,parceiro571
10318,1,1,2019-03-26,9.46,Padrão,parceiro136
10319,1,1,2019-03-26,2.02,Padrão,parceiro551
10320,1,1,2019-03-26,11.98,Padrão,parceiro366
10321,1,1,2019-03-26,33.76,Padrão,parceiro480
10322,1,1,2019-03-26,28.52,Padrão,parceiro191
10323,1,1,2019-03-26,12.44,Padrão,parceiro162
10324,1,1,2019-03-26,9.95,Padrão,parceiro357
10325,1,1,2019-03-26,9.0,Padrão,parceiro139
10326,1,1,2019-03-26,2.21,Padrão,parceiro126
10327,1,1,2019-03-26,3.76,Padrão,parceiro114
10328,1,1,2019-03-26,38.31,Padrão,parceiro421
10329,1,1,2019-03-26,19.0,Padrão,parceiro525
10330,1,1,2019-03-26,45.74,Padrão,parceiro194
10331,1,1,2019-03-26,5.93,Padrão,parceiro412
10332,1,1,2019-03-26,13.8,Padrão,parceiro4
10333,1,1,2019-03-26,30.11,Padrão,parceiro65
10334,1,1,2019-03-26,20.11,Padrão,parceiro516
10335,1,1,2019-03-26,0.0,Padrão,parceiro521
10336,1,1,2019-03-26,7.08,Padrão,parceiro367
10337,1,1,2019-03-26,48.55,Padrão,parceiro396
10338,1,1,2019-03-26,4.24,Padrão,parceiro5
10339,1,1,2019-03-26,8.57,Padrão,parceiro314
10340,1,1,2019-03-26,108.79,Padrão,parceiro205
10341,1,1,2019-03-26,17.97,Padrão,parceiro476
10342,1,1,2019-03-26,22.14,Padrão,parceiro484
10343,1,1,2019-03-26,52.81,Padrão,parceiro54
10344,1,1,2019-03-26,10.67,Padrão,parceiro329
10345,1,1,2019-03-26,29.03,Padrão,parceiro216
10346,1,1,2019-03-26,12.15,Padrão,parceiro477
10347,1,1,2019-03-26,3.33,Padrão,parceiro599
10348,1,1,2019-03-26,13.84,Padrão,parceiro376
10349,1,1,2019-03-26,11.81,Padrão,parceiro185
10350,1,1,2019-03-26,12.15,Padrão,parceiro523
10351,1,1,2019-03-26,26.81,Padrão,parceiro56
10352,1,1,2019-03-26,25.28,Padrão,parceiro186
10353,1,1,2019-03-26,16.24,Padrão,parceiro518
10354,1,1,2019-03-26,21.6,Padrão,parceiro335
10355,1,1,2019-03-26,21.14,Padrão,parceiro9
10356,1,1,2019-03-26,45.71,Padrão,parceiro574
10357,1,1,2019-03-26,13.29,Padrão,parceiro323
10358,1,1,2019-03-26,80.29,Padrão,parceiro483
10359,1,1,2019-03-26,52.02,Padrão,parceiro472
10360,1,1,2019-03-26,28.51,Padrão,parceiro600
10361,1,1,2019-03-26,181.78,Padrão,parceiro580
10362,1,1,2019-03-26,9.66,Padrão,parceiro398
10363,1,1,2019-03-26,9.66,Padrão,parceiro554
10364,1,1,2019-03-26,13.57,Padrão,parceiro157
10365,1,1,2019-03-26,3.94,Padrão,parceiro132
10366,1,1,2019-03-26,12.26,Padrão,parceiro555
10367,1,1,2019-03-26,33.33,Padrão,parceiro154
10368,1,1,2019-03-26,8.91,Padrão,parceiro559
10369,1,1,2019-03-26,17.03,Padrão,parceiro598
10370,1,1,2019-03-26,0.0,Padrão,parceiro41
10371,1,1,2019-03-26,5.32,Padrão,parceiro270
10372,1,1,2019-03-26,116.72,Padrão,parceiro384
10373,1,1,2019-03-26,3.76,Padrão,parceiro499
10374,1,1,2019-03-27,1.9,Padrão,parceiro327
10375,1,1,2019-03-27,7.89,Padrão,parceiro575
10376,1,1,2019-03-27,18.88,Padrão,parceiro427
10377,1,1,2019-03-27,21.48,Padrão,parceiro103
10378,1,1,2019-03-27,9.52,Padrão,parceiro382
10379,1,1,2019-03-27,0.72,Padrão,parceiro606
10380,1,1,2019-03-27,120.83,Padrão,parceiro428
10381,1,1,2019-03-27,6.67,Padrão,parceiro161
10382,1,1,2019-03-27,7.84,Padrão,parceiro570
10383,1,1,2019-03-27,184.22,Padrão,parceiro278
10384,1,1,2019-03-27,45.42,Padrão,parceiro58
10385,1,1,2019-03-27,11.97,Padrão,parceiro362
10386,1,1,2019-03-27,9.52,Padrão,parceiro590
10387,1,1,2019-03-27,9.08,Padrão,parceiro67
10388,1,1,2019-03-27,42.03,Padrão,parceiro508
10389,1,1,2019-03-27,2.19,Padrão,parceiro615
10390,1,1,2019-03-27,4.85,Padrão,parceiro253
10391,1,1,2019-03-27,10.16,Padrão,parceiro120
10392,1,1,2019-03-27,29.38,Padrão,parceiro308
10393,1,1,2019-03-27,82.93,Padrão,parceiro121
10394,1,1,2019-03-27,17.05,Padrão,parceiro122
10395,1,1,2019-03-27,39.76,Padrão,parceiro180
10396,1,1,2019-03-27,18.19,Padrão,parceiro577
10397,1,1,2019-03-27,14.99,Padrão,parceiro572
10398,1,1,2019-03-27,5.31,Padrão,parceiro295
10399,1,1,2019-03-27,30.74,Padrão,parceiro607
10400,1,1,2019-03-27,18.09,Padrão,parceiro188
10401,1,1,2019-03-27,423.85,Padrão,parceiro155
10402,1,1,2019-03-27,5.04,Padrão,parceiro352
10403,1,1,2019-03-27,2.72,Padrão,parceiro550
10404,1,1,2019-03-27,5.0,Padrão,parceiro431
10405,1,1,2019-03-27,271.85,Padrão,parceiro354
10406,1,1,2019-03-27,83.07,Padrão,parceiro156
10407,1,1,2019-03-27,76.38,Padrão,parceiro189
10408,1,1,2019-03-27,19.81,Padrão,parceiro441
10409,1,1,2019-03-27,12.18,Padrão,parceiro242
10410,1,1,2019-03-27,12.38,Padrão,parceiro364
10411,1,1,2019-03-27,9.05,Padrão,parceiro381
10412,1,1,2019-03-27,5.48,Padrão,parceiro513
10413,1,1,2019-03-27,1.0,Padrão,parceiro283
10414,1,1,2019-03-27,45.35,Padrão,parceiro190
10415,1,1,2019-03-27,17.82,Padrão,parceiro262
10416,1,1,2019-03-27,35.37,Padrão,parceiro479
10417,1,1,2019-03-27,17.13,Padrão,parceiro571
10418,1,1,2019-03-27,34.14,Padrão,parceiro7
10419,1,1,2019-03-27,0.25,Padrão,parceiro365
10420,1,1,2019-03-27,3.24,Padrão,parceiro81
10421,1,1,2019-03-27,0.0,Padrão,parceiro328
10422,1,1,2019-03-27,44.32,Padrão,parceiro138
10423,1,1,2019-03-27,11.78,Padrão,parceiro310
10424,1,1,2019-03-27,51.17,Padrão,parceiro618
10425,1,1,2019-03-27,2.39,Padrão,parceiro377
10426,1,1,2019-03-27,8.57,Padrão,parceiro587
10427,1,1,2019-03-27,48.86,Padrão,parceiro11
10428,1,1,2019-03-27,3.57,Padrão,parceiro39
10429,1,1,2019-03-27,2.09,Padrão,parceiro77
10430,1,1,2019-03-27,7.57,Padrão,parceiro475
10431,1,1,2019-03-27,312.95,Padrão,parceiro254
10432,1,1,2019-03-27,6.0,Padrão,parceiro481
10433,1,1,2019-03-27,22.18,Padrão,parceiro421
10434,1,1,2019-03-27,18.03,Padrão,parceiro202
10435,1,1,2019-03-27,17.57,Padrão,parceiro194
10436,1,1,2019-03-27,45.2,Padrão,parceiro449
10437,1,1,2019-03-27,67.45,Padrão,parceiro491
10438,1,1,2019-03-27,18.83,Padrão,parceiro65
10439,1,1,2019-03-27,29.28,Padrão,parceiro183
10440,1,1,2019-03-27,21.98,Padrão,parceiro210
10441,1,1,2019-03-27,0.0,Padrão,parceiro521
10442,1,1,2019-03-27,15.35,Padrão,parceiro367
10443,1,1,2019-03-27,5.14,Padrão,parceiro196
10444,1,1,2019-03-27,8.83,Padrão,parceiro469
10445,1,1,2019-03-27,0.8,Padrão,parceiro5
10446,1,1,2019-03-27,0.39,Padrão,parceiro167
10447,1,1,2019-03-27,7.0,Padrão,parceiro205
10448,1,1,2019-03-27,6.93,Padrão,parceiro72
10449,1,1,2019-03-27,29.97,Padrão,parceiro54
10450,1,1,2019-03-27,52.33,Padrão,parceiro73
10451,1,1,2019-03-27,113.57,Padrão,parceiro204
10452,1,1,2019-03-27,4.77,Padrão,parceiro206
10453,1,1,2019-03-27,6.11,Padrão,parceiro440
10454,1,1,2019-03-27,3.33,Padrão,parceiro599
10455,1,1,2019-03-27,17.53,Padrão,parceiro376
10456,1,1,2019-03-27,21.35,Padrão,parceiro185
10457,1,1,2019-03-27,6.0,Padrão,parceiro186
10458,1,1,2019-03-27,51.81,Padrão,parceiro518
10459,1,1,2019-03-27,11.8,Padrão,parceiro335
10460,1,1,2019-03-27,12.67,Padrão,parceiro9
10461,1,1,2019-03-27,13.18,Padrão,parceiro207
10462,1,1,2019-03-27,4.76,Padrão,parceiro130
10463,1,1,2019-03-27,196.49,Padrão,parceiro483
10464,1,1,2019-03-27,6.19,Padrão,parceiro359
10465,1,1,2019-03-27,10.11,Padrão,parceiro600
10466,1,1,2019-03-27,24.71,Padrão,parceiro398
10467,1,1,2019-03-27,6.19,Padrão,parceiro370
10468,1,1,2019-03-27,13.7,Padrão,parceiro132
10469,1,1,2019-03-27,11.3,Padrão,parceiro602
10470,1,1,2019-03-27,10.9,Padrão,parceiro360
10471,1,1,2019-03-27,30.4,Padrão,parceiro598
10472,1,1,2019-03-27,0.0,Padrão,parceiro41
10473,1,1,2019-03-27,32.67,Padrão,parceiro270
10474,1,1,2019-03-27,57.13,Padrão,parceiro221
10475,1,1,2019-03-28,26.55,Padrão,parceiro539
10476,1,1,2019-03-28,11.64,Padrão,parceiro324
10477,1,1,2019-03-28,1.9,Padrão,parceiro327
10478,1,1,2019-03-28,19.71,Padrão,parceiro118
10479,1,1,2019-03-28,24.49,Padrão,parceiro165
10480,1,1,2019-03-28,9.22,Padrão,parceiro575
10481,1,1,2019-03-28,11.46,Padrão,parceiro427
10482,1,1,2019-03-28,20.87,Padrão,parceiro606
10483,1,1,2019-03-28,57.34,Padrão,parceiro428
10484,1,1,2019-03-28,10.36,Padrão,parceiro570
10485,1,1,2019-03-28,1.9,Padrão,parceiro313
10486,1,1,2019-03-28,26.19,Padrão,parceiro58
10487,1,1,2019-03-28,5.14,Padrão,parceiro590
10488,1,1,2019-03-28,101.61,Padrão,parceiro508
10489,1,1,2019-03-28,7.14,Padrão,parceiro615
10490,1,1,2019-03-28,28.06,Padrão,parceiro120
10491,1,1,2019-03-28,16.66,Padrão,parceiro34
10492,1,1,2019-03-28,36.39,Padrão,parceiro121
10493,1,1,2019-03-28,2.38,Padrão,parceiro159
10494,1,1,2019-03-28,6.1,Padrão,parceiro180
10495,1,1,2019-03-28,26.9,Padrão,parceiro403
10496,1,1,2019-03-28,33.29,Padrão,parceiro611
10497,1,1,2019-03-28,17.13,Padrão,parceiro572
10498,1,1,2019-03-28,18.91,Padrão,parceiro607
10499,1,1,2019-03-28,146.12,Padrão,parceiro542
10500,1,1,2019-03-28,5.45,Padrão,parceiro352
10501,1,1,2019-03-28,24.97,Padrão,parceiro431
10502,1,1,2019-03-28,14.68,Padrão,parceiro309
10503,1,1,2019-03-28,29.76,Padrão,parceiro135
10504,1,1,2019-03-28,12.6,Padrão,parceiro76
10505,1,1,2019-03-28,17.11,Padrão,parceiro242
10506,1,1,2019-03-28,10.48,Padrão,parceiro556
10507,1,1,2019-03-28,4.76,Padrão,parceiro364
10508,1,1,2019-03-28,9.05,Padrão,parceiro444
10509,1,1,2019-03-28,74.24,Padrão,parceiro438
10510,1,1,2019-03-28,318.04,Padrão,parceiro61
10511,1,1,2019-03-28,5.27,Padrão,parceiro25
10512,1,1,2019-03-28,53.81,Padrão,parceiro201
10513,1,1,2019-03-28,13.0,Padrão,parceiro474
10514,1,1,2019-03-28,26.21,Padrão,parceiro479
10515,1,1,2019-03-28,11.78,Padrão,parceiro136
10516,1,1,2019-03-28,7.28,Padrão,parceiro551
10517,1,1,2019-03-28,9.62,Padrão,parceiro467
10518,1,1,2019-03-28,2.57,Padrão,parceiro565
10519,1,1,2019-03-28,11.41,Padrão,parceiro366
10520,1,1,2019-03-28,13.66,Padrão,parceiro480
10521,1,1,2019-03-28,78.35,Padrão,parceiro587
10522,1,1,2019-03-28,15.2,Padrão,parceiro162
10523,1,1,2019-03-28,0.0,Padrão,parceiro31
10524,1,1,2019-03-28,195.43,Padrão,parceiro11
10525,1,1,2019-03-28,5.78,Padrão,parceiro39
10526,1,1,2019-03-28,10.18,Padrão,parceiro357
10527,1,1,2019-03-28,8.3,Padrão,parceiro139
10528,1,1,2019-03-28,0.0,Padrão,parceiro254
10529,1,1,2019-03-28,2.38,Padrão,parceiro114
10530,1,1,2019-03-28,11.33,Padrão,parceiro481
10531,1,1,2019-03-28,19.99,Padrão,parceiro421
10532,1,1,2019-03-28,3.8,Padrão,parceiro115
10533,1,1,2019-03-28,48.42,Padrão,parceiro525
10534,1,1,2019-03-28,8.41,Padrão,parceiro545
10535,1,1,2019-03-28,11.19,Padrão,parceiro202
10536,1,1,2019-03-28,4.28,Padrão,parceiro194
10537,1,1,2019-03-28,12.24,Padrão,parceiro4
10538,1,1,2019-03-28,9.28,Padrão,parceiro116
10539,1,1,2019-03-28,1.08,Padrão,parceiro432
10540,1,1,2019-03-28,80.37,Padrão,parceiro491
10541,1,1,2019-03-28,15.85,Padrão,parceiro65
10542,1,1,2019-03-28,27.33,Padrão,parceiro303
10543,1,1,2019-03-28,4.76,Padrão,parceiro304
10544,1,1,2019-03-28,5.71,Padrão,parceiro516
10545,1,1,2019-03-28,3.32,Padrão,parceiro396
10546,1,1,2019-03-28,12.81,Padrão,parceiro8
10547,1,1,2019-03-28,119.28,Padrão,parceiro21
10548,1,1,2019-03-28,14.05,Padrão,parceiro573
10549,1,1,2019-03-28,18.09,Padrão,parceiro255
10550,1,1,2019-03-28,11.65,Padrão,parceiro273
10551,1,1,2019-03-28,17.06,Padrão,parceiro476
10552,1,1,2019-03-28,2.98,Padrão,parceiro484
10553,1,1,2019-03-28,19.23,Padrão,parceiro317
10554,1,1,2019-03-28,36.05,Padrão,parceiro325
10555,1,1,2019-03-28,25.73,Padrão,parceiro216
10556,1,1,2019-03-28,597.89,Padrão,parceiro204
10557,1,1,2019-03-28,24.68,Padrão,parceiro477
10558,1,1,2019-03-28,6.63,Padrão,parceiro597
10559,1,1,2019-03-28,13.55,Padrão,parceiro440
10560,1,1,2019-03-28,13.31,Padrão,parceiro599
10561,1,1,2019-03-28,3.81,Padrão,parceiro419
10562,1,1,2019-03-28,13.67,Padrão,parceiro185
10563,1,1,2019-03-28,14.71,Padrão,parceiro56
10564,1,1,2019-03-28,21.5,Padrão,parceiro186
10565,1,1,2019-03-28,25.84,Padrão,parceiro526
10566,1,1,2019-03-28,8.61,Padrão,parceiro335
10567,1,1,2019-03-28,4.76,Padrão,parceiro369
10568,1,1,2019-03-28,4.06,Padrão,parceiro207
10569,1,1,2019-03-28,2.07,Padrão,parceiro323
